390,"@QuaiseEnergy And, by the way, nuclear energy of any kind, fission or fusion, will no longer be necessary.",negative
392,Hopes and costs are high for UK's nuclear energy future - The San Diego Union-Tribune  https://t.co/qVflxp2qnv #nuclear #emergency #alert #breaking  https://t.co/4TniNT4lmy,positive
394,みんなもキモい配信を、見よう  https://t.co/fi5gXYJ4ag,neutral
396,"@NomadicAllo @TheStoreOfApps No, you tackled bottom of the barrel because you yourself are bottom of the barrel Reach higher",neutral
397,@BeckettUnite Yes  - and we need onshore asap. Plus no exploitative   secretive  openings for neoliberal big business. We really do need to own it. Also the pragmatism surrounding  dangerous nuclear energy is folly.,negative
398,"@bbcquestiontime @StopSizewellC Poor show last night, y on earth didn't U mention the White Elephant. NUCLEAR POWER generated electricity is 9 TIMES MORE EXPENSIVE THAN WIND GENERATION. I thought u would have had somebody in the audience to put this key pt over. U will have to smarten up sharpish or fail",positive
399,Our stand is set up ready for the International Nuclear Manufacturing Summit @NuclearAMRC tomorrow @mymagnaevent David Greenan &amp; Matt Keeley will be on the stand from 8.30am tomorrow.   https://t.co/GaNZFP7IHk  https://t.co/Vq0SxGis8o,positive
400,@MEGA_MAGA_CHICK @RickyDoggin Preventing billionaires from donating unlimited money into our politics prevents Bankman-Fried from donating unlimited money as well.,neutral
401,Using its spinal nerves to work the knobs and overload the nuclear power plant.  Clever. #svengoolie,neutral
403,As a nuclear power - as the only nuclear power to have used a nuclear weapon - the United States has a moral responsibility to act,positive
405,"@Noah_of_Sturgia And India. And China, and Pakistan. And France. And North Korea.  In fact, i think that maybe only the UK wasn't defeated since it became a nuclear power.  And Israel if we acknowledge they have nuclear weapons.",positive
406,Japan’s changing nuclear energy policy  https://t.co/eP60cUKNVN,neutral
408,"Under the current conditions, the German leadership decided to extend the life of coal and nuclear power plants, filled gas storage facilities and is building terminals for receiving liquefied natural gas.",neutral
409,"@Alpsoy66 @carlquintanilla @tsrandall @business @elonmusk When the dude making electric cars, with a vested interest in selling you one, is saying the tech isn't there, then it's not there yet. We're woefully unready, thanks to the anti-nuclear energy people",negative
410,Electric vehicles are NOT environmentally friendly as strip mining does far worse ecological damage than drilling for oil. Hydrogen vehicles and nuclear power are cleaner and cheaper. @SenWhitehouse @SenJackReed @ecoRInews @TheRhodyReport @RhodeIslandGOP @JessicaforRI,positive
411,@US_OGA Paired with nuclear energy that'll be a net gain.  I think the best answer is - all of the above. Use coal and ng less and less,positive
412,"@zoltanspox @PM_ViktorOrban ""Helping UA"" - NO weapons - NO transport through HUN - Supporting Kirill - Blocking sancions all the time - RUS nuclear power plant - RUS gas &amp; oil - Bussiness negotiations with RUS &amp; Iran SECOND BIGGEST NAZI IN EUROPE (AFTER PUTIN)  https://t.co/UswbMwd2WK",neutral
413,"@______riley___ @MinkinaNataly @Elaine1Lee @AP The fact it’s excluded from the bill, the fact the proponents of the bill have pushed to stop any development of nuclear energy advances and actively seek to shutdown our remaining nuclear power plants.   Solar and wind is not feasible",neutral
414,"Sizewell C is the answer to the UK’s economic, climate and energy woes #nuclear #energy #power #lowcarbon #lowcarbonenergy #UK #unitedkingdom   https://t.co/tMtMjm8Vbv",neutral
416,"@dougbamford @janrosenow @NewStatesman Fossil fuels, oil and gas in particular have very low footprints compared to the amount of energy produced. Ideally we go down the nuclear energy route. The highest energy density out there by a long shot. Renewables where they make sense but not for the sake of it.",positive
417,"@Hollywood1114 @Rob31283 @MattRitchie8 @Timcast Then why the laws forcing it? You are contradicting yourself. Its not cheaper, its not sustainable. The Only green energy that meets those criteria are nuclear energy and ironically the green people have been fighting against it for decades.",positive
418,"Yes, somehow nuclear power is spookier than exotic chemicals or playing Icarus.",negative
422,“To replace all existing fossil fuel energy (of all kinds) with nuclear energy by the end of 2050 would require building four 1-gigawatt nuclear power plants every day starting in January 2022.”  https://t.co/DVIxqCGghp,neutral
423,Ian Blackford said that increased investment in tidal energy rubbished the case for new nuclear power stations in the UK   https://t.co/ATzt6HAMbd,neutral
424,@BBCWorld would they rather they use 'clean' nuclear energy?!,neutral
425,As we enter into the Thanksgiving season we want to recognize some more of our veteran and reserve employees at our Perry Nuclear Power Plant.  https://t.co/zuJj5mQu7K,positive
426,@K_Niemietz They know a thing or two about building nuclear power stations as well.,neutral
429,@ScotNational Didn't think the national would spread misinfo about how the national grid works but everything is a little weird at the moment. Nuclear is safe and efficient. The UK also already make nuclear power plant parts for export,positive
430,"@Naushe_asim Allah hu Akbar 😢😢💔💔 One of US biggest crime, they try to control other’s nuclear power yet they use their own to commit atrocities",negative
431,"@KhattabiZakia Me too, as long as your party considers to close nuclear power plants and build new gas power plants.",negative
432,"@CYNMDYe9 @DylanBurns1776 Good thing most Nuclear energy plants have a lot of safety measures, so meltdowns are rare.",positive
433,"France, which is highly dependent on nuclear energy, is a prime example for why nuclear is not the answer to a resilient net zero energy supply in a changing climate. Nuclear power plants had to be shut down because of drought-related low water levels. Anyone remember the summer?",negative
435,The situation is quite dire that at #COP27 pavillions #NuclearEnergy is promoted as a #ClimateAction on the road to #netzero  https://t.co/TMbUiHhKKY,negative
436,"@TheInsiderPaper So NK have nuclear power too? Doubtful, so what tit sold him them?",neutral
437,@_jb79_ @rok32578 @Dr_Keefer We should stop building massive solar panels and replace it with nuclear energy,positive
438,"@AllisonPearson @BellaWallerstei We were. Mrs Vieuxgit used to work for the CEGB in the 1980s, when we led the world in nuclear power station design and build. All thrown away.",positive
439,GB Grid: #Nuclear is generating 4.61GW (15.84%) out of 29.11GW,neutral
440,"So, Dido Harding wasted £37 Billion quid, where did it go, nobody knows. Sizewell B Nuclear power station estimate to be  £20-30 Billion Speechless nobody mentions this",neutral
441,"Ms Garribs gave a masterclass to our #Yr10s on radiation, which the #students really enjoyed.'  Ms Garribs discussed the positive &amp; negative uses of radiation, such as producing large amounts of clean, safe energy, but also producing dangerous nuclear energy.  #school #learning  https://t.co/qS2nGizlJo",neutral
443,Desalination needs energy. Desalination needs nuclear power stations,positive
445,"@JackWolf57 @Blueoceanarctic @christill @YouTube @xijingping @mcannonbrookes @MrMatthewTodd @energyisle @IPCC_CH @Ladonna9074 @China2ASEAN I too drive hybrid I just chose #toyota as generic mass production that got us to 1.4B current vehicles about four billion gallons a day, let that sink in - that’s one of the reasons #japan and #America had so much need of assembly electric they needed #NuclearEnergy #COP27",positive
446,"The @iaeaorg collaborative centre @ontariotech_u workshop on role of nuclear energy in the hydrogen economy is officially opened today with remarks from the president @DrStevenMurphy , Vice president Les Jacobs  and Dean @kishawyHA  https://t.co/ecCAXyRKwU",neutral
448,Marcos eyes nuclear energy partnership with France  https://t.co/RRDJgNrnif,neutral
449,"@Coast1909 @Chevron Only if we start building nuclear power to replace the electricity from fossil fuels. Because photoelectric,windmills or old fossilized elected government officials can’t get the job done cost effectively !!!!!",positive
450,"Australia may have to stop making key cancer medicine if it doesn’t build nuclear waste dump, peak body says  Altho I am totally opposed to terrestrial use of nuclear power, I think there is a good case for nuclear medicine   https://t.co/O3tOedOx1C",neutral
451,"@jenvanlaar Yes they are. And have been doing it for 5 decades. No nuclear power. No more reservoirs built to catch the mass rain that does fall every year. The environmental movement creates shortages, giving them the power to ration. That's their end game, and always has been: rationing.",neutral
452,I wonder what @GretaThunberg thinks of lithium mining and nuclear power plants. Should be an interesting conversation to say the least.  #ClimateAction #climate #ClimateCrisis #ClimateStrike #SaveTheBees #GlobalWarming  https://t.co/iMU05AOTQn,neutral
456,"@DanielAndrewsMP  https://t.co/GwhyQRiWeY SEC would be far better servicing the community if it supported Nuclear power. $20-30bn here to power 6million homes for 50 years vs $30bn for offshore wind in Victoria to power less than half the homes. Which needs to be spent every 10-5 years, forever.",positive
457, https://t.co/5HWIl16jLE cannot emphasize too much the potential danger of nuclear energy.원자력의 잠재적 위험은 너무 강조되지 않습니다,negative
458,"@slipperylemur @xctly42pnguins @SharkyAlice Very long sentence for saying ""I do not have a fucking clue how nuclear energy works""",neutral
460,UK Chancellor just announced they building a brand spanking new NUCLEAR POWER station!! They just came from #Cope27 &amp; told stupid Africans from down South don’t do this you deserve “cleaner energy” 🤡🤡🤡🤡🤡🤦🏾‍♂️ @CyrilRamaphosa Sies!,neutral
461,"Nuclear Energy: Abundant, Clean, and Safe | PragerU  https://t.co/QmHk4nPrQv",positive
462,Check out Ms. Nuclear Energy's video! #TikTok  https://t.co/5zXZxCmhJ9,neutral
463,Decarbonization to create a CO2-neutral global economy requires decarbonizing all sectors that largely rely on fossil fuels today  This article explains the use of nuclear power beyond generating electricity:  https://t.co/sZRJfshA0y  #COP27 #Atoms4Climate  https://t.co/wEHTfNHGTn,neutral
464,"Fun fact.  You don’t know anyone who used to support nuclear energy, learned more about the electrical grid, and switched to supporting wind and solar.",neutral
465," https://t.co/3eWhuld2AX  #Nuclearpower #portablenukes, #roadtrains",neutral
469,@dsallentess Don’t get me wrong..I have great respect for you..I heard you being interviewed …I think we screwed up not implementing nuclear power..and it’s up to the engineers to rectify..anyway..I meant no offense.all the best in your wonderful work 😘,positive
471,@scottishgreens Substantiate your lie that Nuclear Power is unsafe ?   I’m sure the @iaeaorg would be interested to hear this and challenge you on this claim and spreading of false propaganda.,positive
472,"@ProfBrianCox But Brexit alone would not have caused this. Think about the other causes. Who instigated the lockdowns for healthy people, why was nuclear energy ignored? who gave handouts to people not to work that were perfectly capable of working safely, who mismanaged the Covid  grants.",positive
473,"""Climate is recognized as such a critical component of our energy choices"" Dr. Kathryn Huff, U.S. Assistant Secretary for Nuclear Energy at the Department of Energy #WeCanDoIt #WeDontHaveTime 💬 Watch the discussion live from #COP27 :   https://t.co/3bq6rBspPJ  https://t.co/s24WYxjcIo",neutral
474,My wonderful colleague @Thill_Jessie from Luxembourg asks @MinisterKenE why the Netherlands makes the mistake of spending so much money on nuclear energy instead of spending it on renewables. 🙌👏  https://t.co/xX4vapTGHx,negative
475," https://t.co/pwYlGRs4AR  Yes #Auspol, We need #Nuclear Energy for any chance of Genuine #Climate Policy. We need that 24/7 Reliable ULTRA Low CO2 electricity from #NuclearEnergy, Small Modular Reactors #SMR's &amp; our abundant #Thorium",positive
476,"You know I would take climate activists more seriously if they were promoting more development of nuclear energy or hydroelectric dams. But nah gotta promote solar or wind which has a capacity factor less than 30%, while nuclear is close to 90%?",positive
477,France just announced that some nuclear power plants that are currently in maintenance won't come back online THREE MONTHS later than planned  During winter  France is heating with electricity  Some will come back online so late others will go into maintenance before they're back,neutral
478,WATCH👀: This facility at @argonne is training the future workforce on liquid metal fast reactor technologies. 👇  https://t.co/Hl6szdoiNp,neutral
479,"The @GlobeandMail: #Nuclear #energy is key in solving our climate conundrum🗝️⚛️🌞 ""the time has come for a commitment to advancing one compelling solution – nuclear energy – to resolve the near-existential threat posed by #ClimateChange""🤠 #Uranium #COP27  https://t.co/oabnFe8RQ6",positive
480,@nj_ayuk That is a horrible and corrupt thinking! Oil and gas will only deteriorate climate and make the situation worse for Africa. The continent has perfect conditions for renewables – which also are much cheaper per MWh than fossil and nuclear power. Think again! #climatecrisis,negative
481,@rafaelmgrossi Surely you have a differing opinion @joshua__frank and @RalphNader. An opinion that needs to be shared anytime we’re trying to be sold how clean nuclear energy is. #AtomicDays #Atoms4Climate,neutral
482,⚠️🚨 ALERT: NUCLEAR CATASTROPHE: NATO LEVELS ALMA NUCLEAR POWER PLANT. IMMEDIATE EVACUATION IN EFFECT FOR ALL SANDRENI SETTLEMENTS WITHIN 50KM.  https://t.co/8poL2vwbw7,neutral
483,@RepSwalwell Normal people are misfits to the genius of the new age hippie movement an LSD Fuelled Stoned Delusion we just want to shut down climate change gov't and turn the oil and nuclear power building back on and uproot those windmills sacrelidge,neutral
484,Economically Nuclear energy is the safest and most reliable most cost-effective form of energy there is,positive
485,@WarMonitors * Stop hiding at a fucking nuclear power plant. Fixed it. Слава Украине и слава свобода России легион,neutral
486,@SierraWhiskey9 But it's nuclear energy. So the same jackasses that scream about climate change will also scream at proposed nuclear energy (the only practical solution to climate change). Who then make it so expensive the power companies give up and move on to something else. I have seen it.,positive
487,GB Grid: Yesterday's #Nuclear generation.  Nuclear generation: 110.90GWh (15.04%) GB total: 737.48GWh #NuclearDayCharts #GridDayCharts  https://t.co/ZRcz2Lmzp1,neutral
488,"“#NuclearPower has been mentioned more at #COP27 than all other COPs combined,” Lightbridge CEO Seth Grae tells @ItsAlexOnTV on @Newsy “Morning Rush”    https://t.co/oXOSmoylHx",positive
490,"Joe Catarella, joined @Energy4Chris on the Insider's Guide to Energy podcast discussing where the US stands in its #EnergyTransition and what it can learn from other nation’s approaches. They covered the #IRA, nuclear energy, utility, and the workforce.  https://t.co/VEcCV9TmN3",neutral
491,"At the IAEA Board of Governors Meeting, 18 November 2022,  Indonesia expressed its appreciation to IAEA, for playing an important role as co-organizers of the Nuclear Energy Workshop during G-20 Meetings. @INAinVienna  https://t.co/h8TwZ8L2gs",positive
492,"The ""greedy"" power companies you speak of were only responding to government policies. The state and federal governments are responsible for power prices..  https://t.co/rUz83m6du6",neutral
493,@SecGranholm @ENERGY @POTUS I Think changing your profile picture with a uranium shirt or nuclear energy shirt would be awesome!,positive
494,"The Story of Nuclear Energy, Volume 1 (of 3): The Energy of Radioactivity  https://t.co/tFUO9mbixV  https://t.co/MARmvStTAU",neutral
495,"@iaeaorg Nuclear. Energy, Climate",neutral
496,Nuclear energy unsafe: Hontiveros bats for realignment of funds for Bataan plant #PolitikoNews @risahontiveros  https://t.co/Arlfqqa7ud,negative
497,"@ivan_ka_ivan @nickhedley @MrJLabuschagne “When we invest, say, $1 million in building the green economy, this creates about 17 jobs within the United States. By comparison, if we continue to spend as we do on fossil fuels and nuclear energy, you create only about 5 jobs per $1 million in spending.""",negative
500,Hopes and costs are high for UK's nuclear energy future - The Lawton Constitution  https://t.co/6FWG42xqHC,neutral
501,i'm like reasonably sure that if the world doesn't start switching to fully nuclear power we're all fucked,positive
502,@business If you care about the environment you should be 100% for nuclear energy,positive
503,"@SKitty69420 @JustStop_Oil 😂😂😂😂😂😂😂😂 We're decommissioning our nuclear power stations, work will still be ongoing when we're 6 foot under the sod, takes 2 years to make 1 room safe, now imagine the site being bigger than a town of 20,000 people",negative
504,"Yes, redevelop our Nuclear Power Industry,since 2011, as under our greatest PM, YM DS Najib but closed secretly and illegally under pro-Israel DAP and Khairy in 2020 -for clean, safe, cheap &amp; efficient Electrical Energy, as in Western nations -in our NUCLEAR elements-rich Nation!",positive
506,U.S. #nuclear plants expect government decision on credits by year-end NO to #smr #thorium #NuclearEnergy  https://t.co/RO9CslL8RF  https://t.co/5J88Iug7Ji,neutral
508,Counterpoint: dump waste from nuclear energy in his living room 💚,neutral
509,GB Grid: Last Week's #Nuclear generation.  Nuclear generation: 777.84GWh (14.79%) GB total: 5.26TWh #NuclearWeekCharts #GridWeekCharts  https://t.co/LPY3t2xNgX,neutral
510,"Fission Uranium CEO says PLS is 'the right project, at the right time, in the right sector' $fcu #uranium #nuclearenergy    https://t.co/HBjNQBqBjD",neutral
511," https://t.co/OxIEZmmiAm  #Nuclearpower #portablenukes, #roadtrains #Containernuclearreactor",neutral
514,"@Reuters Kishida can only criticize. Incompetent. North Korea threatens to fire missiles. When North Korea seriously shoots missiles, Japan will end if it aims at the nuclear power plant Ginza in Hokuriku, Japan. Lol Lol Lol",neutral
515,"Barely moves the needle. Our grid is powered mostly with natural gas &amp; coal. I should note many are delusional about the long-term costs &amp; feasibility of nuclear energy, as I calculated previously. World energy use = 600 exajoules!  https://t.co/fQSol4jYZZ  https://t.co/clahgzBPUO",negative
517,@Hiromi19611 #聞く耳だけ総理大臣,neutral
518,according to estimates by IEA we need to at least double the global installed capacity of nuclear energy to meet the climate change challenges.,neutral
520,#NuclearEnergy  #NuclearPower  https://t.co/nL2ep3OKQs,neutral
522,"@cobbo3 It’s always been about energy, cost and abundance, from slaves to nuclear power plants.",neutral
523,Sarah Cullen from 18for0 speaking about the feasibility of modular nuclear power plants in supplying a secure source of zero-carbon electricity for Ireland.  https://t.co/ICufJ0NYWD,neutral
524,I am as pleased as you are John (Yee Haw??) but for a nation that pioneered commercial nuclear power to make this announcement after decades of dithering and sloughing off to the next Government. Better late than never I suppose. But very late...maybe too late to help.,positive
525,"I intend to help others by promoting ethics, morality &amp; nuclear energy  Real social intelligence with more love Real inclusivity of all people Respectfully agreeing to disagree at times Being thoughtful, considerate, fair &amp; reasonable  A strong mind motivated by faith in God",neutral
528,@Nothennyfr Nuclear power plant inspection.,neutral
531,"@Centrifuge5000 @JtripperIII @PatrolMaw @bennyjohnson Well, we're already pumping oil. You shouldn't have useless opinions about things you know nothing about. Like nuclear energy, for starters.",neutral
532,"@Tinkeringhalo2 Look up Galen Winsor, he was a champion of nuclear energy. Of Course the Government was interfering and mucking it up.",negative
533,"@vonbrauckmann The existence of nuclear energy, #nuclear bombs, #space travel #flights and #robots #humanoid cannot be denied",positive
534,*HUNT: NEED TO GO FURTHER ON NUCLEAR POWER CAPACITY,positive
535,@Energy4Europe @EUClimateAction @EUinEgypt @WBG_Energy @IEA @WindEurope @isolaralliance @IRENA @GermanEnvAgency @cleanenergy_eu You forgot to mention #NuclearEnergy!,positive
536,The wildest thing about Hobby Lobby is that they had the original tablet of Epic of Gilgamesh and even if they had to give it back to whatever entity do you know what they've recorded and translated from that some of the highest Mathematics nuclear energy and galactic locations,neutral
537,@BruckenRuski @BurggrabenH @exit266 @kittysquiddy @herbertsaurugg @VeroWendland France degunded their nuclear power fleet. You reap what you sow.  https://t.co/ikpL9T5d0a,positive
538,GB Grid: #Nuclear is generating 4.44GW (11.34%) out of 39.15GW,neutral
539,@NewshubNZ Did our defenceless minister suggest the UA stop shelling and attacking a nuclear power plant?  I guess not.  Otherwise they would have immediately ceased action,neutral
541,"@Tarushdei @DoremiRodenburg And even still, for the total hours of energy output in the lifespan of nuclear energy, it remains one of the safest forms of energy production, precisely because it has so many failsafes and protection mechanism.",positive
542,@ANTICONQUISTA That aside Nuclear Energy is actually the best solution. I’m always bewildered by Leftists who are still ignorant on the technological advancements we have with nuclear reactors.  Communists support nuclear energy. Why China built an artificial sun.,positive
543,"@globeandmail #NuclearEnergy proponents tend to paint those who don't consider #nuclear #energy to be #safe as doomsayers, whilst failing to acknowledge that  #NuclearWaste storage is really nothing more than an ostrich-policy.",neutral
545,"@liber_tech @ReverendWarnock As a journalist I shut down a nuclear energy plant. Owners we’re hauled up to Capitol Hill. I was threatened, then they attempted to bribe me. Told them to shove it.",neutral
548,"@Iromg Rather than build small nuclear power stations from Rolls Royce, employing British workers with British infrastructure, Mr Hunt continues with Sizewell C backed by foreign money.",neutral
550,@Jacob_Rees_Mogg We've out sources the 1st Nuclear Power Station to the French! Hypocrisy of the Tories! Brexshit only benefited the bankers!,neutral
551,@Bowenchris Communist lefties Labor government UN is now preaching Nuclear Energy saying renewable’s waste taxpayers money,negative
552,A good dose of nuclear power and resources from space will fix that right up!,positive
554,"@ChrisVoiceman Stay ""calm"" in the knowledge that 90% of ""climate change activism"" is actually a guise to push this or that. Look up ""Friends of the Earth (FOE)"", funded by an oil tycoon to lobby against dangerous nuclear energy. I promise you it's not an isolated case.",positive
555,Hopes and costs are high for UK’s nuclear energy future  https://t.co/6SW2kacwCC,neutral
556,"İspanya eski dışişleri bakanı Ana Palacio, nükleere dönüşten yana  #Nükleer #spain #espana #NuclearEnergy #EnergyPolicy #EnergySecurity #AnaPlacio  @anapalacio @AtlanticCouncil @defnesadiklar   https://t.co/TbPRNOS72R",neutral
557,GB Grid: Yesterday's #Nuclear generation.  Nuclear generation: 96.08GWh (11.91%) GB total: 806.64GWh #NuclearDayCharts #GridDayCharts  https://t.co/4cDpQQBOhk,neutral
558,"@awdavids Maybe like Nuclear Energy? Good tech, solves a bunch of problems but politics has stunted its growth?  Interesting to think of what else fits...",positive
559,Nuclear power is the energy source of the future:  https://t.co/xDVUZwdaA7 via @energygov,positive
560,"Australia needs to build nuclear power plants 53% of Australians agree 23% disagree, 70% of LNP voters want it, 52% of ALP voters and 42% of green voters all want nuclear power ?  #NuclearEnergy  #auspoll  the source is below 👇",neutral
562,Twitter will be basically be like a nuclear power plant whose workers suddenly disappeared   It'll probably work for some time but will eventually explode,neutral
563,"@Nassreddin2002 With investing Billions in nuclear energy the new gov does more effective things for the enviroment (especially the climate) as the virtue signaling left ever did. Humans arent good renouncement, but are awesome in innovations and adaptions for solving problems.",positive
564,@PhillipsPOBrien Think u missed lockdowns and printing. France is in better shape because of nuclear energy,positive
568,"@energybants @COP27P @iaeaorg 10 minutes in: - @energybants : ""here are facts and figures for @nuclearenergy as low-carbon energy source"" - random RES 'activist' : ""oh, nuclear waste keeps emitting for 1 million years, oh we're all gonna die, we don't need to debate"" from this perspective - no",positive
569,"@brayparry There is nothing to celebrate. Nuclear power/energy is not the answer. If you think that it is, then you are part of the problem.",negative
570,@lladnar42 @DaultRadio I'm afraid I've got quite a bit to learn about nuclear power before that can happen.,neutral
571,"The arousal of Kundalini is not unique to tantric practice, but forms the basis of all yogic disciplines, and every genuine spiritual experience. may be considered a flowering of this physio- nuclear energy.",neutral
572,RT＠KenKenKenKenKeK [BraveMan in Fukushima] Mr. Sakamoto ＠keigo19550918 made up his mind to take care of over 500 animals ＆ refused to leave the contaminated zone in ＃Fukushima for just after the nuclear power plant melted down. ＠Reuters ロイター撮影  https://t.co/qtlBvy0036,neutral
573,"After 18 years of working at Diablo Canyon, Heather Hoff has become a passionate advocate for nuclear energy, including co-founding @moms4nuclear in 2016. Read her story here:  https://t.co/rQctnffvS4",neutral
574,@SkyNews @BethRigby #CBDCs #CBDC #CarbonTax #Agenda21 #genda2030 #NuclearEnergy @ShellenbergerMD #TechnoFascism #G20 #MedicalFascism #MyBodyMyChoice  https://t.co/G74Qf6pRpR,neutral
575,OMG! WHO KNEW?!  (... uh... the U.S. Government) #nuclearenergy #itwillbeokay #GOBASAP  https://t.co/a961YTRNQR,neutral
576,omg  I've been wTchinf fox and they just said Italy is increasing nuclear energy but whe  you look it up its bull  they also mentioned Biden govt trying to dismantle Twitter.  I think Elon Musk is doing that to himself.  What does it have to do with congress?,neutral
577,@BrianBellia @JunkScience Carbon dioxide is a greenhouse gas. That's a scientific fact even most sceptics accept.  536 times the space a nuclear power plant uses is not that much space as the maps I referenced show,neutral
578,More Nuclear Energy to Phase out Coal Power  ~ Coal the leading emitter of toxic pollutants ~ Carbon combustion acid rain &amp; heavy metals ~ Coal emissions even included radioactive oxides ~ Coal the dirtiest of the carbon energy technologies  Fission Reactors Replace Combustion,positive
579,Crypto so far is like using nuclear energy just to make atomic bombs.,neutral
580,"For all U anti nukers, which,if in my area, are getting their power from this company. Talen Energy's  Nuclear business unit consists of the Susquehanna Steam Electric Station. Located  Berwick, PA, Susquehanna generates enough carbon-free nuclear energy, power 2 million homes",positive
581,"@juanrenovable @mzjacobson @GWECGlobalWind @EnerginetDK @Global_PST @Luisamneubauer Nukes are crashing all over Europe. The French, British, and Swedes all face “freezing in the dark” because od their dependence on nukes. Nukes are down to less than 10% of global electricity generation while wind continues to grow. This is great news.",negative
583,"YES #Auspol, We need Small Modular Reactors #SMR, #Thorium &amp; #NuclearEnergy for any chance of Genuine #Climate Policy",positive
584,"@KetanJ0 You are using Strawman arguments to justify human exploitation. No one is fooled by this ""evidence"". Canada builds nuclear power without human rights violations. Ban renewables from China and see if solar can survive in the market.",neutral
587,Progress on Nuclear energy in Australia is desperately needed! plus if Australia is going to funnel money into renewables I'd like to see it go into fusion research.,positive
588,@ALdfhs it doesn't just only go boom! although it is pretty cool despite the extreme amount of destruction nuclear weapons cause. nuclear energy can theoretically be more efficient than our current methods of generating energy en masse,positive
589,"@StevenMcinerney When we eventually twig that we need nuclear power and actually build the damn things, yes.  ‘Til then, probably not.",positive
590,Very good. It shows the failure of nuclear energy and opens the nuke shills up to constant mockery. Win/win,negative
591,"@Rheiji1 @jrockstrom However, sensitivity analysis by exposure definition showed that living less than 20 km from nuclear power plants was associated with a significant increase in the risk of thyroid cancer in well-designed studies.",negative
592,"NEWS: US Announce Cooperation on a Clean Fuels from Small Modular Reactors Pilot, COP27 #NuclearEnergy  $GVP imo will be a #MultibaggerStock cause ""every SMR will need simulation technology, engineering services and other solutions that GSE can provide""   https://t.co/oO1yTKUwWn  https://t.co/4nj69nP8Mx",neutral
593,"#LNP candidate for Narre Warren North says Australia shouldnt recognise First Nations people because “we won this land fair &amp; square”, waste from nuclear energy should be dumped in Alice Springs &amp;  he would vote to ban abortion.  #Women &amp; #Indigenous voters: you know what to do.",neutral
594,"FASTER, PLEASE:  Climate Change Motivates a Reevaluation of Nuclear Energy….  https://t.co/UdlWQeUft1",positive
595,"@COP27P @AlsisiOfficial @OlafScholz In 2019, 24 of the European Space Agency's Galileo satellites lost contact because these satellites provide services for nuclear power plants, nuclear facilities, nuclear military, and aliens shut down these satellites.",negative
596,Dick Smith makes desperate call for switch to nuclear power  https://t.co/QXLaMOwGOD,neutral
597,"@GreenpeaceUK In which parallel universe? Don't forget 5 GW of nuclear energy, and don't forget electricity production doesn't include transport and heating.  https://t.co/GkQaFRMJdi",neutral
598,4. A Cleaner #Tomorrow  i) Clean and safe nuclear energy  ii) Cleaner cities,neutral
599,"I'm friends with the nuclear scientist couple that were in charge of the San Onofre Nuclear Power Plant.   Once I asked him the minimum number of people you could run the plant with, and he told m ""four"".  Twitter is probably going to manage to stay up with only 3000 employees.  https://t.co/9YpECCHncv",neutral
600,@marsten145 @clamd1gger @dmpk91 @MarkCornelisse @PeterSweden7 People keep talking about 'renewable energy' but don't really know nothing about the necessary permanant magnets and rare elements which are NOT renewable at all. In fact the closest thing we have to renewable energy is nuclear energy.,positive
601,"#Nuclear energy is one of humanity’s greatest technological and scientific achievements  https://t.co/jelTtJl5HS Yes #Auspol We need to #Repeal140A, Build modern #SMR's &amp; utilize #Thorium &amp; 24/7 ULTRA Low CO2 #NuclearEnergy.",positive
602,"🇰🇷🇳🇱South Korea and the Netherlands agreed to expand their economic partnerships in semiconductors and the nuclear power industry.  Also, Dutch firm ASML announced an investment worth $175 mln in South Korea on Wednesday.     https://t.co/vJLhpwLDKH",neutral
603,GB Grid: #Nuclear is generating 4.61GW (13.72%) out of 33.60GW,neutral
604,UN nuclear watchdog issues condemnation of Iran for lack of cooperation  https://t.co/IyhxUg2Kcv,neutral
605,"STEM Pre-EA:    ""Entering A Modern Legacy: The Nuclear Energy for the Mindanao Power Grid"" from Grade 12 - Denn  https://t.co/eKzYL9hfqq",neutral
606,"I am a bit surprised to learn we have a nuclear startup in Norway that wants to build an SMR in Southern Norway, such as the  BWRX-300, a small light water reactor with passive safety systems.  #NuclearPower #Norway    https://t.co/LVqUZrIZN2",neutral
607,🇧🇷 #Brazil: Concreting Resumes At Delayed #Angra-3 #Nuclear Power Plant. #NuclearEnergy   Project suspended most recently over financing and corruption investigation    https://t.co/UgrpcSrB7B,neutral
608,@chigrl @Halsrethink Intermittency is a technical term having a definite meaning in the field. The correct term is &lt;uncertain&gt; You're right Natural gas &amp; nuclear energy can generate Power at lower l cost consistently. With climate change optimum availability of sunshine/wind are uncertain.,positive
609,@BurggrabenH @kittysquiddy @herbertsaurugg @VeroWendland When you defund your vital nuclear power this it what happens. You reap what you sow.  https://t.co/0YHfelF5eA,neutral
611,"From the Archives: In the wake of COP27, read @SummaiyaMalik97's analysis of the potential use of nuclear energy to tackle Pakistan's climate crisis.    https://t.co/9DQA3LPQr6",neutral
612,@ltw1996 @LHubich Which gives him a whole lot more freedom of movement.  Maybe I'm too skeptical but I sure done trust him. Especially with Harper there too.  Wouldn't surprise me if nuclear energy wasn't their only agenda as much as I hate to think a SK rep could be underhanded.,neutral
613,@AnaKrivolapova I want one. Or two.,neutral
615,GB Grid: #Nuclear is generating 4.60GW (12.88%) out of 35.73GW,neutral
